id,type,price,rent,roomNum,grossArea,netFloorArea,floor,address,postDate,latitude,longitude,title,region,propertyName,contact,imageURL,pageURL,agentName
3336,sell,8300000,0,3,997,663,Mid level,NO.11 LEI YUE MUN ROAD,12/22/2018,22.308434,114.232614,"Home ownership scheme,Best Buy in the market,Luxur",Lam Tin,  Lei On Court,程小姐 KIMMYCHENG,https://i1.28hse.com/2018/06/638045_2018062037_tmb3.jpg,https://www.28hse.com/en/buy-property-612408.html,Wings Property
3401,sell,7500000,0,2,627,439,Mid level,NO. 99 PO KONG VILLAGE ROAD,1/10/2019,22.345628,114.199058,The Forest Hills,Wong Tai Sin,  The Forest Hills,黎先生,https://i1.28hse.com/2019/01/749603_2019014592_tmb3.jpg,https://www.28hse.com/en/buy-property-749603.html,Fullmark
3402,sell,11500000,0,3,932,675,Mid level,NO.183 HAMMER HILL ROAD,1/10/2019,22.340703,114.207764,Regent On The Hill,Diamond Hill,  Regent On The Hill,黎先生,https://i1.28hse.com/2019/01/749602_2019012452_tmb3.jpg,https://www.28hse.com/en/buy-property-749602.html,Fullmark
3745,sell,5700000,0,2,600,437,Mid level,NO.189 PIK WAN ROAD,1/3/2019,22.306071,114.238214,"Home ownership scheme,North-west,Partial sea view",Lam Tin,  Hong Nga Court,李生 MR LEE,https://i1.28hse.com/2019/01/766242_2019011479_tmb3.jpg,https://www.28hse.com/en/buy-property-745245.html,Yi Lam Property
3922,sell,8200000,0,2,559,432,Mid level,NO.8 OI KING STREET,12/11/2018,22.3026748,114.1869438,"well facilities,well managnment",Hung Hom,  Harbour Place,林小姐 CATHERINE LAM,https://i1.28hse.com/2018/12/753373_2018121741_tmb3.jpg,https://www.28hse.com/en/buy-property-731854.html,Union Property
3965,sell,7100000,0,2,606,437,High level,NO.307 TO KWA WAN ROAD,1/2/2019,22.317204,114.190855,"Negoitable,Open view,Far view",To Kwa Wan,  In House,高先生 Steven Ko,https://i1.28hse.com/2019/01/765713_2019013394_tmb3.jpg,https://www.28hse.com/en/buy-property-744693.html,Union Property
4229,sell,5500000,0,3,851,650,Mid level,NO.120 TSZ WAN SHAN ROAD,12/11/2018,22.35016015,114.1992062,Tsz Oi Court,Wong Tai Sin,  Tsz Oi Court,黎先生,https://i1.28hse.com/2019/01/732042_2019011350_tmb3.jpg,https://www.28hse.com/en/buy-property-732042.html,Fullmark
4287,sell,6200000,0,1,521,383,Mid level,NO.8 LUNG POON STREET,12/17/2018,22.342041,114.199846,"By Owner, Short Rental,Estate,Home Ownership,Apartment 1 bedroom",Diamond Hill,  Lung Poon Court,張小姐 Cheung Ying Po Pauline,https://i1.28hse.com/2018/12/735508_2018124191_tmb3.jpg,https://www.28hse.com/en/buy-property-735508.html,By Owner
4467,sell,7700000,0,2,639,464,Mid level,NO.863 LAI CHI KOK ROAD,12/31/2018,22.334478,114.1476,With balcony,Lai Chi Kok,  Banyan Garden,鍾麗清 SUNNIE CHUNG,https://i1.28hse.com/2018/12/764521_2018123087_tmb3.jpg,https://www.28hse.com/en/buy-property-743442.html,Hong Kong Property
4626,sell,5600000,0,2,563,432,Mid level,NO.19 TING KOK ROAD,1/9/2019,22.452756,114.164898,Full Scene Garden,Tai Po,  Full Scene Garden,聶小姐,https://www.28hse.com/en/utf8/dreamimages/nophoto150.jpg,https://www.28hse.com/en/buy-property-749051.html,Richland Property
4627,sell,5800000,0,2,564,467,High level,NO.3821 TAI PO ROAD YUEN CHAU TSAI TAI PO,1/9/2019,22.446399,114.175876,Wang Fuk Court,Tai Po,  Wang Fuk Court,聶小姐,https://i1.28hse.com/2019/01/749050_2019014760_tmb3.jpg,https://www.28hse.com/en/buy-property-749050.html,Richland Property
4703,sell,2100000,0,1,456,349,Low level,鑽石山蒲崗村道,1/9/2019,22.344885,114.201206,Fung Tak Estate,Diamond Hill,  Fung Tak Estate,黎先生,https://i1.28hse.com/2019/01/748889_2019015655_tmb3.jpg,https://www.28hse.com/en/buy-property-748889.html,Fullmark
4723,sell,5500000,0,2,527,426,High level,NO.264 LAI KING HILL ROAD,12/31/2018,22.338803,114.134952,"Block D, Ching Lai Court",Mei Foo,  Ching Lai Court,"林桂新先生 Roger, Lam Kwai Sun",https://i1.28hse.com/2018/12/743238_2018123598_tmb3.jpg,https://www.28hse.com/en/buy-property-743238.html,Hong Kong Property
4738,sell,12000000,0,2,687,490,Mid level,NO.38 TAI HONG STREET,12/31/2018,22.285035,114.224648,"Block 2, Grand Promenade",Sai Wan Ho,  Grand Promenade,"朱永健先生 Edmund, Chu Wing Kin",https://i1.28hse.com/2018/12/743215_2018122297_tmb3.jpg,https://www.28hse.com/en/buy-property-743215.html,Hong Kong Property
5111,sell,4000000,0,open style,285,211,High level,NO.68 YIU HING ROAD,12/29/2018,22.280791,114.221999,"Estate,Home Ownership,Apartment 7 bedroom",Shaukeiwan,  Tung Yan Court,黎小姐 Tammy,https://i1.28hse.com/2018/12/742253_2018120725_tmb3.jpg,https://www.28hse.com/en/buy-property-742253.html,Sunrise Realty Agencies
5589,sell,12000000,0,3,729,639,High level,NOS.154-164 ARGYLE STREET,12/13/2018,22.3224,114.180848,Balwin Court,Ho Man Tin,  Balwin Court,葉小姐,https://i1.28hse.com/2018/12/754643_2018122668_tmb3.jpg,https://www.28hse.com/en/buy-property-733195.html,Century21 I-Home Property
5840,sell,9200000,0,3,951,780,High level,NO.3 LIU TO ROAD,12/22/2018,22.35327093,114.096247,Mount Haven,Tsing Yi,  Mount Haven,郭寶安 Patrick Kwok,https://i1.28hse.com/2018/12/739112_2018121447_tmb3.jpg,https://www.28hse.com/en/buy-property-739112.html,美聯物業
6124,sell,6100000,0,3,840,650,Mid level,NO.11 LEI YUE MUN ROAD,12/20/2018,22.308434,114.232614,"Best Buy in the market,Luxurious decorated,Firewor",Lam Tin,  Lei On Court,程小姐 KIMMYCHENG,https://i1.28hse.com/2019/01/276530_2019015227_tmb3.jpg,https://www.28hse.com/en/buy-property-239576.html,Wings Property
6454,sell,6300000,0,3,856,634,High level,CHOI FUNG PATH,1/8/2019,22.334922,114.213056,Choi Fung Court,Ngau Chi Wan,  Choi Fung Court,黎先生,https://i1.28hse.com/2019/01/748200_2019015164_tmb3.jpg,https://www.28hse.com/en/buy-property-748200.html,Fullmark
6495,sell,7300000,0,1,550,377,Low level,NO.1 WOODLANDS,11/25/2018,22.2817547,114.1507051,Nice Decor 1 Bedroom - Good Location,Western mid-levels,  Woodlands Court,洪先生 JOHN HUNG,https://i1.28hse.com/2018/11/744388_2018115801_tmb3.jpg,https://www.28hse.com/en/buy-property-722413.html,E-House China
7331,sell,7700000,0,3,915,693,Mid level,NO. 1 LOHAS PARK ROAD,10/16/2018,22.2963019,114.2716941,Open and garden view stylish and nice decoration,Tseung Kwan O,  Lohas Park,洪小姐 LisaHung,https://i1.28hse.com/2018/05/460881_2018053301_tmb3.jpg,https://www.28hse.com/en/buy-property-431058.html,Lohas Property
7782,sell,6600000,0,1,502,391,Mid level,NO.1 LARCH STREET,11/12/2018,22.32103105,114.1652837,"By Owner, Estate,Stand-alone Building,Apartment 1 bedroom",Tai Kok Tsui,  Lime Stardom,陳先生,https://i1.28hse.com/2018/11/713736_2018112956_tmb3.jpg,https://www.28hse.com/en/buy-property-713736.html,By Owner
7934,sell,24000000,0,3,1135,864,High level,NO.18 HOI TING ROAD,1/7/2019,22.316765,114.16331,"Block 10, Park Avenue",Olympic,  Park Avenue,"劉思怡小姐 Ashley, Lau Sze Yi",https://i1.28hse.com/2019/01/747370_2019013074_tmb3.jpg,https://www.28hse.com/en/buy-property-747370.html,Hong Kong Property
7972,sell,14900000,0,5 +,2100,2100,Whole Building,Yuen Long,1/3/2019,22.4282218,114.0834152,"Estate,Apartment,House 5 bedroom",Yuen Long,  Village,陳先生,https://i1.28hse.com/2019/01/766430_2019015519_tmb3.jpg,https://www.28hse.com/en/buy-property-745438.html,Leader Properties
8156,sell,54800000,0,3,2288,2049,Low level,NOS.18-40 BELLEVIEW DRIVE,12/24/2018,22.239842,114.193438,"Block 07, Repulse Bay Garden",Repulse Bay,   Garden,"陳潔冰小姐 Maggie, Chan Kit Ping",https://i1.28hse.com/2018/12/739777_2018125279_tmb3.jpg,https://www.28hse.com/en/buy-property-739777.html,Hong Kong Property
8440,sell,9900000,0,4,1200,925,Mid level,18 Castle Peak Rd Tam Mi,1/10/2019,22.4630195,114.0531619,Brand New 4 Rooms!,Yuen Long,  Park Yoho,歐小姐 MS AU,https://i1.28hse.com/2019/01/770462_2019014075_tmb3.jpg,https://www.28hse.com/en/buy-property-749594.html,Jing Chun Property
8452,sell,20000000,0,3,1030,819,High level,NO.80 VICTORIA ROAD NO.33 SAI NING STREET,1/3/2019,22.281418,114.121026,Far away from busy area,Kennedy Town,  Regent Height,佳景物業 Best Fortune Prop Agcy Ltd,https://i1.28hse.com/2019/01/766021_2019014576_tmb3.jpg,https://www.28hse.com/en/buy-property-745004.html,Best Fortune
8483,sell,6500000,0,2,697,552,Low level,99 FUNG CHEUNG ROAD,1/5/2019,22.440293,114.034532,High ceiling with spacious living and bedroom,Yuen Long,  Villa Premiere,關小姐 Ms Kwan,https://i1.28hse.com/2017/06/659377_2017064023_tmb3.jpg,https://www.28hse.com/en/buy-property-659377.html,By Owner
8663,sell,6100000,0,3,516,420,High level,美景街113號,12/18/2018,22.317867,114.191447,selling a nice house in To Kwa Wan,To Kwa Wan,  Wyler Garden,陳生 Ting,https://i1.28hse.com/2018/12/736595_2018122508_tmb3.jpg,https://www.28hse.com/en/buy-property-736595.html,By Owner
8670,sell,14500000,0,3,1007,637,High level,NO.28 SIU SAI WAN ROAD,12/18/2018,22.266584,114.250005,Unit with roof,Chai Wan,  Island Resort,Jaycee,https://i1.28hse.com/2018/11/717721_2018112004_tmb3.jpg,https://www.28hse.com/en/buy-property-717721.html,By Owner
8674,sell,12600000,0,3,2675,2000,Whole Building,183 KAM TIN ROAD,12/17/2018,22.441627,114.071837,"direct owner，3 bedrooms, two car parks",Yuen Long,  Seasons Monarch,SeasonsMonarch_32314 Ms. Kong,https://i1.28hse.com/2018/09/671215_2018093384_tmb3.jpg,https://www.28hse.com/en/buy-property-671215.html,By Owner
8775,sell,5700000,0,2,361,285,High level,NO.351 DES VOEUX ROAD WEST,1/9/2019,22.287058,114.136531,Sea view in City,Shek Tong Tsui,  Kong Chian Tower,佳景物業 Best Fortune Prop Agcy Ltd,https://i1.28hse.com/2018/12/759790_2018121650_tmb3.jpg,https://www.28hse.com/en/buy-property-738558.html,Best Fortune
8779,sell,5000000,0,3,812,601,Low level,NO.638 SAI SHA ROAD,1/9/2019,22.421378,114.224743,MA ON SHAN KAM FUNG COURT PH 01,Ma On Shan,  Kam Fung Court,Kelvin Kelvin Kwok,https://i1.28hse.com/2019/01/770005_2019014914_tmb3.jpg,https://www.28hse.com/en/buy-property-749120.html,C21 GoodWind
8784,sell,7100000,0,open style,400,323,High level,No.1 Yau Cheung Road,1/9/2019,22.31032348,114.1658604,"studio,have clubhouse",Yau Ma Tei,  The Coronation,葉生 Raymond Yip,https://i1.28hse.com/2019/01/769881_2019014041_tmb3.jpg,https://www.28hse.com/en/buy-property-748999.html,Century 21 Splendid Property A
8791,sell,7300000,0,3,700,700,High level,蠔涌新村,1/8/2019,22.35401433,114.2490496,GOOD LOCATION-WITH ROOF,Sai Kung,  Ho Chung New Village,林先生 marco lam,https://i1.28hse.com/2019/01/769601_2019013908_tmb3.jpg,https://www.28hse.com/en/buy-property-748734.html,Sun Sky Property
8953,sell,5800000,0,1,415,301,Mid level,No.28 Belcher's Street,12/29/2018,22.283291,114.130486,Good Choice in Market,Kennedy Town,  Treasure Court,佳景物業 Best Fortune Prop Agcy Ltd,https://i1.28hse.com/2018/12/763387_2018124547_tmb3.jpg,https://www.28hse.com/en/buy-property-742280.html,Best Fortune
9072,sell,7500000,0,3,937,646,Mid level,NOS.19-25 ON KING STREET,1/9/2019,22.394462,114.20772,SHATIN PICTORIAL GDN PH 01,ShaTin,  Pictorial Garden,Ricky鄧先生 Ricky Tang,https://i1.28hse.com/2019/01/769998_2019012973_tmb3.jpg,https://www.28hse.com/en/buy-property-749113.html,C21 GoodWind
9078,sell,7000000,0,3,770,579,Low level,85 PAK LAM ROAD MA WAN,12/19/2018,22.352128,114.061469,"Best Buy,Open and garden view",Ma Wan,  Park Island,陳小姐 Edith Chan,https://i1.28hse.com/2018/12/758486_2018120137_tmb3.jpg,https://www.28hse.com/en/buy-property-737221.html,eHome Property Consultancy Lim
9139,sell,7600000,0,2,718,547,Mid level,NO. 69 SIU LEK YUEN ROAD,12/15/2018,22.383912,114.215991,With tenancy agreement,ShaTin,  Castello,何先生 ROY HO,https://i1.28hse.com/2016/05/289251_2016052244_tmb3.jpg,https://www.28hse.com/en/buy-property-253466.html,Castello Property Agency
9161,sell,8000000,0,3,1000,737,Mid level,NO.1 KIN TUNG ROAD,12/14/2018,22.29166,113.94797,SPECIAL PRICE!!ON SALES!! SEAVIEW 3 BED RM,Tung Chung,  Caribbean Coast,蔡小姐 Sicily Choi,https://i1.28hse.com/2018/12/755700_2018123608_tmb3.jpg,https://www.28hse.com/en/buy-property-734318.html,Tung Chung Property
9184,sell,5900000,0,1,415,301,Mid level,No.28 Belcher's Street,12/13/2018,22.283291,114.130486,"1 bedroom, simple renovation, convenience",Kennedy Town,  Treasure Court,劉先生 Joseph Lau,https://i1.28hse.com/2018/12/754895_2018121870_tmb3.jpg,https://www.28hse.com/en/buy-property-733477.html,萬基地產
9195,sell,9600000,0,2,589,464,Mid level,NO.29 KA WAI MAN ROAD,12/12/2018,22.281691,114.124695,"Nice Decoration, Relax & Comfortable",Kennedy Town,  Cayman Rise,佳景物業 Best Fortune Prop Agcy Ltd,https://i1.28hse.com/2018/11/746527_2018112574_tmb3.jpg,https://www.28hse.com/en/buy-property-724695.html,Best Fortune
9197,sell,13000000,0,3,1045,846,High level,碧翠路31號,12/12/2018,22.337674,114.248518,CLEAR WATER BAY LOW RISE APARTMENT,Clear Water Bay,  Greenview Garden,吳小姐 ROSA NG,https://i1.28hse.com/2018/12/754295_2018121426_tmb3.jpg,https://www.28hse.com/en/buy-property-732859.html,Homeplus Property
9201,sell,10500000,0,2,620,531,High level,NO.101 POK FU LAM ROAD,12/12/2018,22.28228,114.131748,"2 bedrooms with nice decoration, open view",Kennedy Town,  Academic Terrace,劉先生 Joseph Lau,https://i1.28hse.com/2018/12/479401_2018121392_tmb3.jpg,https://www.28hse.com/en/buy-property-449720.html,萬基地產
9289,sell,5900000,0,5 +,1500,1500,Ground Floor,元朗錦上路元崗新村,12/28/2018,22.42155,114.07557,"By Owner, Village House,Apartment 5 bedroom",Yuen Long,  Yuen Kwong Sun Chuen,Mr. Choi,https://i1.28hse.com/2018/12/741678_2018122630_tmb3.jpg,https://www.28hse.com/en/buy-property-741678.html,By Owner
9291,sell,8000000,0,4,800,500,High level,No.462-468 Lockhart Road,12/30/2018,22.2800704,114.1818979,Cozy Studios x4 best investment option,Causeway Bay,  Diamond Mansion,钟,https://i1.28hse.com/2018/12/742776_2018123946_tmb3.jpg,https://www.28hse.com/en/buy-property-742776.html,By Owner
9528,sell,12800000,0,3,1510,1212,Mid level,CASTLE PEAK ROAD CASTLE PEAK BAY SIU LAM,1/10/2019,22.3669269,114.0132595,"East Facing, Sea View",Tuen Mun Sham Tseng,   Palatial Coast,葉小姐 Jennifer Ip,https://i1.28hse.com/2017/07/444224_2017074883_tmb3.jpg,https://www.28hse.com/en/buy-property-413635.html,Easy Land Agency
9535,sell,10800000,0,3,1050,827,High level,NO.38 POKFIELD ROAD,11/19/2018,22.28079703,114.1295722,"By Owner, Stand-alone Building,Apartment 3 bedroom",Kennedy Town,  Pokfield Garden,Mr Cheng,https://i1.28hse.com/2018/11/718664_2018110576_tmb3.jpg,https://www.28hse.com/en/buy-property-718664.html,By Owner
9542,sell,9800000,0,3,1090,875,Mid level,CASTLE PEAK ROAD CASTLE PEAK BAY SIU LAM,1/10/2019,22.3669269,114.0132595,"South East, Mid Floor, Mountain View, CP",Tuen Mun Sham Tseng,   Palatial Coast,葉小姐 Jennifer Ip,https://i1.28hse.com/2018/10/709665_2018100544_tmb3.jpg,https://www.28hse.com/en/buy-property-686257.html,Easy Land Agency
9546,sell,5900000,0,2,800,700,Mid level,鹿尾村118A,10/18/2018,22.39045104,114.2602319,"Commission free: Openview, parking aside, 15 mins",Sai Kung,  Greenview Villas,J Ng Joe,https://i1.28hse.com/2018/10/694930_2018102433_tmb3.jpg,https://www.28hse.com/en/buy-property-694930.html,By Owner
9547,sell,12500000,0,2,1394,947,High level,NO.9 WAH KING HILL ROAD,1/10/2019,22.35468986,114.1362923,"High Floor, Nice View, 2-Side Big Windows",Kwai Chung,  Wonderland Villas,葉小姐 Jennifer Ip,https://i1.28hse.com/2019/01/770471_2019015117_tmb3.jpg,https://www.28hse.com/en/buy-property-749970.html,Easy Land Agency
9559,sell,9600000,0,3,1000,706,High level,NO.9 WAH KING HILL ROAD,1/10/2019,22.35468986,114.1362923,"High Floor, 2 side windows",Kwai Chung,  Wonderland Villas,葉小姐 Jennifer Ip,https://i1.28hse.com/2019/01/709627_2019014405_tmb3.jpg,https://www.28hse.com/en/buy-property-686215.html,Easy Land Agency
9615,sell,21800000,0,open style,2100,2100,Ground Floor,騰龍臺,1/10/2019,22.33396125,114.2350703,SAI KUNG DELUXE HSE 21.8M,Clear Water Bay,  Denon Terrace,林先生 marco lam,https://i1.28hse.com/2019/01/770656_2019010495_tmb3.jpg,https://www.28hse.com/en/buy-property-749790.html,Sun Sky Property
9660,sell,6600000,0,2,606,446,Whole Building,NO.2 ON YUK ROAD,1/7/2019,22.375859,114.106109,Ａ０１３３０５,Tsuen Wan,  Summit Terrace,馮先生 SAM FUNG,https://i1.28hse.com/2019/01/768861_2019013989_tmb3.jpg,https://www.28hse.com/en/buy-property-747934.html,Wealth Property
9717,sell,6600000,0,2,500,320,Mid level,NO.95 CAINE ROAD,12/31/2018,22.28214,114.151349,2 Rooms,Western mid-levels,  Flora Court,emily ho Emily Ho,https://i1.28hse.com/2019/01/731957_2019015656_tmb3.jpg,https://www.28hse.com/en/buy-property-731957.html,By Real Estate Agency
9730,sell,15300000,0,3,1251,953,Low level,Royal Peninsular,1/10/2019,22.304276,114.184419,Royal Peninsular for sale,Hung Hom,  Royal Peninsula,黃生 Walter Wong,https://i1.28hse.com/2018/11/652129_2018114405_tmb3.jpg,https://www.28hse.com/en/buy-property-627077.html,Cheers Properties Services
9737,sell,7600000,0,2,729,554,Mid level,NO.599 SAI SHA ROAD,1/9/2019,22.42898979,114.2437202,Open and garden view,Ma On Shan,  Lake Silver,鄧智宏 WANG,https://i1.28hse.com/2018/09/697932_2018090867_tmb3.jpg,https://www.28hse.com/en/buy-property-674456.html,Midland Realty
9773,sell,8800000,0,2,586,424,High level,NO.55 WUN SHA STREET,1/9/2019,22.278096,114.193345,**VILLA D' ARTE**,Tai Hang,  Villa d\' Arte,嚴先生 Billy Yim (24小時熱線),https://i1.28hse.com/2019/01/770360_2019014681_tmb3.jpg,https://www.28hse.com/en/buy-property-749493.html,Northern Mid-Level Property
10562,sell,17200000,0,3,962,857,High level,NO.6 DRAGON TERRACE,1/9/2019,22.28140759,114.1931217,**Dragon Court**,North Point,  Dragon Court,嚴先生 Billy Yim (24小時熱線),https://i1.28hse.com/2018/10/712766_2018100275_tmb3.jpg,https://www.28hse.com/en/buy-property-689604.html,Northern Mid-Level Property
10689,sell,51800000,0,3,2052,1466,Mid level,NO.18 HANOI ROAD,1/9/2019,22.29781967,114.1735858,The Masterpiece 3房,Tsim Sha Tsui,  The Masterpiece,劉先生 Mr. Lau,https://i1.28hse.com/2019/01/749097_2019015150_tmb3.jpg,https://www.28hse.com/en/buy-property-749097.html,Sun Property
10743,sell,15800000,0,2,786,604,High level,No.1 Yau Cheung Road,1/9/2019,22.31032348,114.1658604,"midium floor, garden view",Yau Ma Tei,  The Coronation,葉生 Raymond Yip,https://i1.28hse.com/2019/01/769879_2019015088_tmb3.jpg,https://www.28hse.com/en/buy-property-748997.html,Century 21 Splendid Property A
10744,sell,9600000,0,1,587,459,High level,No.1 Yau Cheung Road,1/9/2019,22.31032348,114.1658604,midium floor,Yau Ma Tei,  The Coronation,葉生 Raymond Yip,https://i1.28hse.com/2019/01/769876_2019011285_tmb3.jpg,https://www.28hse.com/en/buy-property-748994.html,Century 21 Splendid Property A
10745,sell,28800000,0,3,1207,932,High level,No.1 Yau Cheung Road,1/9/2019,22.31032348,114.1658604,"high floor, seaview",Yau Ma Tei,  The Coronation,葉生 Raymond Yip,https://i1.28hse.com/2019/01/769875_2019012432_tmb3.jpg,https://www.28hse.com/en/buy-property-748993.html,Century 21 Splendid Property A
10749,sell,52000000,0,4,2052,1622,Mid level,No.1 Yau Cheung Road,1/9/2019,22.31032348,114.1658604,"Express Railway,Higher level European living standard,seaview",Yau Ma Tei,  The Coronation,李小姐 Elsa Li,https://i1.28hse.com/2019/01/769869_2019012182_tmb3.jpg,https://www.28hse.com/en/buy-property-748985.html,Century 21 Splendid Property A
10760,sell,6300000,0,1,392,259,Mid level,No. 1 Kwai Heung Street,12/23/2018,22.2871773,114.1429825,"The Met Sublime, premium new flat in Sai Wan",Sai Yin Pun,  The Met. Sublime,封生 Eric Fung,https://i1.28hse.com/2018/12/739335_2018120592_tmb3.jpg,https://www.28hse.com/en/buy-property-739335.html,By Owner
10790,sell,9000000,0,3,868,675,High level,NO. 9 SHA ON STREET,1/9/2019,22.42754187,114.244439,MA ON SHAN MONTE VISTA,Ma On Shan,  Monte Vista,袁小姐 Connie Yuen,https://i1.28hse.com/2019/01/770008_2019013515_tmb3.jpg,https://www.28hse.com/en/buy-property-749123.html,C21 GoodWind
10852,sell,12900000,0,3,1050,1035,Whole Building,錦繡花園河北第十街,12/27/2018,22.48113,114.04687,"Estate,Apartment,House 3 bedroom",Yuen Long,  Fairview Park,邱小姐 candy,https://i1.28hse.com/2019/01/675138_2019013885_tmb3.jpg,https://www.28hse.com/en/buy-property-675138.html,Fullsgood Property
10888,sell,10300000,0,3,750,639,Mid level,必嘉街121號,12/13/2018,22.30367375,114.1905534,3 bedrooms,Whampo,  a Garden,梁先生 SAM,https://i1.28hse.com/2019/01/733229_2019015059_tmb3.jpg,https://www.28hse.com/en/buy-property-733229.html,Sunrise Property
